num_1,num_2,num_3,first_name,last_name,city,country,department,with_nulls_1,contract_type_1,date_1,date_2
11,6.097051118005958,69.77165356285693,Henry,Jones,Colorado Springs,Finland,Quality Assurance,Houston,CONTRACT,17-Jun-2023,22-Apr-2020
39,252.968888313876,39.00079718470643,Sophia,Williams,Austin,Colombia,Marketing,,CONTRACT,07-Mar-2022,17-Mar-2023
33,900.8602957041209,50.73802629676204,Matthew,Hernandez,New York,Switzerland,Quality Assurance,Tucson,CONTRACT,04-Feb-2022,25-Apr-2021
78,919.768427519462,49.48714013130698,Carter,Scott,Louisville,Austria,Analytics,,CONTRACT,18-Jul-2023,11-Jul-2023
25,413.63911238054476,49.88700381118878,Henry,Lopez,New York,Norway,IT,,CONTRACT,08-Sep-2022,05-Nov-2022
5,742.5965691128524,27.944087679302783,,Robinson,Portland,Switzerland,Legal,,CONTRACT,23-Jan-2023,12-Dec-2021
40,725.7326936895835,53.13614524397847,Abigail,Jackson,Fort Worth,New Zealand,Finance,,CONTRACT,13-Mar-2022,06-Dec-2023
37,476.112235171836,52.718578585594905,,Jones,Memphis,Finland,Quality Assurance,,CONTRACT,19-Feb-2022,15-Sep-2020
93,439.50703517022106,43.893307800337624,Samuel,White,Tucson,Germany,Customer Support,,CONTRACT,07-Apr-2020,07-Jun-2020
23,28.20329777208841,55.6905353790923,Lily,Thomas,Seattle,Argentina,Legal,San Antonio,CONTRACT,06-Apr-2022,10-Jul-2020
32,512.9073608847235,35.52877847628328,Aiden,Robinson,Miami,Belgium,Human Resources,,CONTRACT,11-Jan-2020,01-Nov-2023
42,605.6298428340214,51.30376883316252,Charlotte,Harris,Baltimore,Singapore,Research,,CONTRACT,29-Apr-2021,01-Sep-2021
13,678.1258539803824,49.447584350479026,Lucas,Lee,Kansas City,Netherlands,Legal,,CONTRACT,07-May-2023,07-Apr-2020
22,342.1318539360928,30.06807094386402,Jack,Lopez,Jacksonville,Ireland,Research,,CONTRACT,08-Oct-2020,18-Oct-2020
12,520.5301302330663,68.63269945057107,Emma,Gonzalez,Fort Worth,Argentina,Human Resources,,CONTRACT,06-Nov-2021,21-Mar-2021
10,225.73927502075097,59.0752755533951,Aiden,Young,Albuquerque,China,Operations,,CONTRACT,01-Oct-2023,21-Oct-2023
93,257.2920014353579,76.71372489681127,Lucas,Allen,Atlanta,UK,Analytics,,CONTRACT,23-Jan-2023,30-Sep-2020
77,824.0377159637088,33.886270761095226,Emily,Robinson,Phoenix,Canada,Procurement,,CONTRACT,07-Jun-2022,26-Jul-2020
90,297.66682032648305,49.94838751653739,Noah,Martin,Charlotte,Brazil,Customer Support,Houston,CONTRACT,18-Nov-2021,21-Jul-2022
51,278.1530409458513,51.58982219326827,,Garcia,Austin,Switzerland,Finance,,CONTRACT,30-Jan-2020,09-Jun-2023
79,951.694211522701,60.69855959223811,Benjamin,Lewis,Philadelphia,Denmark,Customer Support,,CONTRACT,06-Jan-2021,07-Jan-2023
23,761.0665078618695,59.05026961420842,Lucas,Lopez,Chicago,New Zealand,Operations,New York,CONTRACT,29-Jan-2021,29-Dec-2021
45,479.0137115866453,40.9869609448177,Lucas,Walker,Las Vegas,Germany,Research,,CONTRACT,21-Jul-2023,24-May-2020
72,51.24400475515367,44.36442091186339,Victoria,Lee,Seattle,Spain,Finance,Chicago,CONTRACT,07-Dec-2023,02-Apr-2021
33,563.1122708598994,54.801429771938366,Abigail,Torres,,Switzerland,Customer Support,,CONTRACT,02-Oct-2021,01-Jan-2020
52,366.623453937404,53.415211881185805,Jack,Scott,Mesa,Belgium,Engineering,Mesa,CONTRACT,25-Feb-2022,26-Feb-2020
62,133.08604761437647,37.62090128201984,Abigail,Miller,San Jose,Sweden,Customer Support,,CONTRACT,22-Oct-2022,08-Dec-2021
59,336.9926029103122,50.30671430666498,Jackson,Perez,Colorado Springs,Portugal,Research,Baltimore,CONTRACT,06-Jun-2021,26-Sep-2022
93,396.1621124363103,54.998019689702716,Jack,Johnson,Houston,China,Finance,,CONTRACT,12-Jun-2020,02-Dec-2023
51,492.06066340293495,43.86407149282247,,White,Sacramento,India,Research,,CONTRACT,01-Dec-2022,30-Aug-2021
6,200.28962772631786,73.77601478773383,Sofia,Thomas,Boston,Spain,Product,,CONTRACT,15-Jun-2020,12-Jul-2023
60,979.9003946607035,55.14849111283317,Liam,Green,Miami,Japan,Marketing,,CONTRACT,10-Apr-2021,24-Nov-2022
44,176.7037398581186,33.33558740325667,,Davis,Charlotte,Netherlands,Customer Support,,CONTRACT,19-May-2023,23-Oct-2022
51,738.3609855883642,37.538824975872615,Mason,Garcia,Charlotte,New Zealand,Customer Support,,CONTRACT,12-Dec-2023,19-Feb-2023
80,843.8955137598588,58.434137982914805,Sebastian,Clark,Baltimore,Finland,Marketing,,CONTRACT,24-Jun-2021,08-Jul-2023
5,997.4900796532339,52.091012040303994,Noah,Williams,Dallas,Austria,Customer Support,Chicago,CONTRACT,22-Feb-2023,01-Apr-2021
4,993.612185257368,32.06738096890133,Evelyn,Miller,Philadelphia,Mexico,Quality Assurance,,CONTRACT,17-Feb-2023,14-May-2023
88,143.31945304529935,62.61733162272387,Henry,Torres,Mesa,Portugal,Engineering,,CONTRACT,14-Nov-2020,28-Jan-2021
20,486.0189302458989,42.25152310377677,James,Lewis,Philadelphia,South Korea,Procurement,Kansas City,CONTRACT,09-Aug-2021,26-Feb-2023
95,637.3017164234142,21.222461961403717,Joseph,Garcia,,Japan,Marketing,,CONTRACT,13-Jul-2023,01-Feb-2022
27,330.2537119430595,50.418202362271295,Ella,Anderson,San Diego,China,Marketing,,CONTRACT,06-Mar-2022,13-Sep-2021
85,231.48742792842458,46.0003399467275,Olivia,Lewis,Raleigh,New Zealand,Design,,CONTRACT,06-Apr-2020,09-Jan-2023
23,745.745995885485,80.83597183164972,Owen,Nguyen,Jacksonville,Singapore,Sales,,CONTRACT,30-Mar-2023,22-Feb-2023
55,664.9441888459244,32.94654417799554,Sofia,Johnson,Fresno,Japan,Procurement,,CONTRACT,06-Jun-2023,19-Sep-2020
74,637.9760836244376,42.81201006130911,David,Green,Jacksonville,China,Marketing,,CONTRACT,29-Apr-2022,29-May-2023
9,227.79019220788376,64.63961059064373,Avery,Torres,Houston,Sweden,Product,,CONTRACT,01-Nov-2020,13-Aug-2023
23,300.5153920844599,-2.2669253821842688,Carter,Green,Memphis,Spain,Finance,Dallas,CONTRACT,03-Nov-2021,18-Dec-2020
85,35.054583894728374,49.00595808362626,Ethan,Harris,Louisville,India,Finance,New York,CONTRACT,30-Oct-2022,27-Aug-2022
39,171.36204241295871,26.99212679350239,Ella,Miller,Denver,Canada,Research,,CONTRACT,26-Aug-2022,05-Jun-2022
84,985.1894418693663,63.035947958239944,Aria,Thomas,Detroit,France,Sales,,CONTRACT,22-Apr-2022,30-Apr-2022
38,711.907070679616,51.34288533346485,Lily,Flores,Fresno,Netherlands,Human Resources,San Antonio,CONTRACT,18-Mar-2020,22-Mar-2021
87,94.03825840908664,40.79947952886785,Lily,Rodriguez,Nashville,Czech Republic,Human Resources,,CONTRACT,08-Nov-2022,30-Mar-2023
59,503.15491277185276,52.24020138036756,Ava,Thomas,Colorado Springs,India,Engineering,,CONTRACT,06-Aug-2023,18-Mar-2021
80,332.49598624469326,37.05940317550241,Chloe,Perez,Tucson,Argentina,Customer Support,,CONTRACT,16-Dec-2021,23-May-2020
78,661.638292893074,47.114905081307064,Ava,Robinson,Philadelphia,Australia,Procurement,,CONTRACT,07-May-2021,25-Nov-2023
13,309.042077676187,54.69381079203838,Jack,Thomas,Atlanta,Finland,IT,,CONTRACT,30-Dec-2020,20-Aug-2020
59,765.2223897495155,55.290284597969304,Lucas,Lewis,San Antonio,Ireland,Quality Assurance,,CONTRACT,07-Dec-2023,14-Oct-2020
78,385.9924480946891,56.01789254968078,Sebastian,Torres,Nashville,India,Quality Assurance,Colorado Springs,CONTRACT,29-Mar-2021,11-May-2023
42,824.0743982108941,59.59363237598404,Liam,Garcia,Houston,South Korea,Legal,,CONTRACT,21-Apr-2020,07-May-2023
75,693.5664410861732,56.600130877195404,Avery,Young,Boston,Austria,IT,,CONTRACT,11-Jul-2023,15-Nov-2020
51,581.343315012694,37.80094394898456,Lily,Martin,Mesa,Colombia,Legal,Phoenix,CONTRACT,16-Sep-2023,15-Oct-2022
58,919.261867879457,47.9133665283113,Owen,Clark,Portland,Peru,Engineering,,CONTRACT,23-Feb-2022,09-Aug-2020
32,781.7498209474606,32.46511403442848,Mia,White,,Japan,Legal,,CONTRACT,18-Dec-2022,07-Apr-2020
84,382.7482160232362,48.53501836799211,Alexander,Jones,San Jose,Thailand,Human Resources,,CONTRACT,11-Jan-2023,29-Jul-2023
12,541.2447534144437,64.49526775535823,Aiden,Harris,Milwaukee,Austria,Product,,CONTRACT,08-Mar-2021,21-Oct-2021
0,975.2389694559067,65.94095332663304,Harper,Nguyen,Colorado Springs,Spain,Marketing,,CONTRACT,17-Mar-2022,22-Apr-2022
0,234.81443124879286,37.3453844907932,Jackson,Rodriguez,Las Vegas,Japan,Design,Long Beach,CONTRACT,03-Feb-2022,01-Nov-2020
31,377.20185843670794,15.294803040768315,Joseph,Jackson,Portland,Thailand,Human Resources,,CONTRACT,31-Jul-2020,20-Jan-2023
5,451.7763188058255,61.38556438705962,Benjamin,Allen,,France,Finance,,CONTRACT,23-Nov-2020,08-May-2020
71,131.30457114353578,42.74675303774781,Amelia,Scott,Louisville,Colombia,Product,,CONTRACT,03-Jul-2022,20-Mar-2021
18,429.40367641288367,14.989473635044959,Aiden,Green,Dallas,Switzerland,Sales,San Diego,CONTRACT,05-Jun-2022,20-May-2020
10,707.8237912209936,39.65611069986496,Charlotte,Lewis,Denver,Netherlands,Research,,CONTRACT,16-Dec-2021,31-Oct-2020
88,349.50575562899763,53.18902683311412,,Perez,,Singapore,Product,Long Beach,CONTRACT,04-Jul-2023,06-Nov-2021
87,874.3014009704578,52.81518470108109,Olivia,Garcia,Denver,Germany,IT,,CONTRACT,21-Sep-2022,27-Apr-2021
25,340.15282788396394,58.85344238344428,Alexander,Robinson,Los Angeles,USA,Design,,CONTRACT,16-Mar-2023,09-May-2022
74,933.6098800494075,38.47141401054601,Ethan,Jones,Memphis,India,Product,Tucson,CONTRACT,12-Aug-2023,15-Nov-2022
86,772.0586248688214,32.93957429023028,David,Torres,Sacramento,Japan,Legal,,CONTRACT,27-May-2022,03-Sep-2021
33,232.96609950931412,52.930655033975675,,Hernandez,Sacramento,USA,Customer Support,,CONTRACT,19-May-2022,19-Dec-2023
60,903.7699675219761,33.1591321880343,Amelia,Moore,Indianapolis,Canada,Product,Houston,CONTRACT,18-Mar-2021,13-Jun-2020
84,160.85390166259495,44.06841575398297,Joseph,Davis,Baltimore,Italy,Finance,,CONTRACT,26-Jun-2022,09-Dec-2021
95,486.92750671237275,79.11339598931849,Michael,Wilson,Austin,Brazil,Marketing,,CONTRACT,21-Apr-2022,19-Jan-2022
37,378.16398421095545,72.63675150501626,Owen,Rodriguez,Fort Worth,Singapore,Analytics,,CONTRACT,22-Feb-2022,13-Jun-2023
48,886.5733173972902,65.67667399190574,Evelyn,Torres,,Thailand,Sales,,CONTRACT,04-Apr-2023,16-Feb-2020
81,344.3085598892618,44.53870492090824,,Lopez,Miami,China,Human Resources,Fresno,CONTRACT,19-Jun-2020,02-Apr-2020
24,212.69591507942664,33.2445148358934,Jackson,Brown,San Antonio,Colombia,Customer Support,Dallas,CONTRACT,27-Jan-2022,18-Oct-2023
99,912.5239050570606,34.20084293893232,Benjamin,Perez,Louisville,Czech Republic,Procurement,Atlanta,CONTRACT,09-Sep-2020,17-Jun-2023
90,718.9141627994571,56.77729197885938,Samuel,Sanchez,Seattle,Poland,IT,Albuquerque,CONTRACT,30-Jan-2021,09-Jul-2022
24,788.6758183233948,39.032674773925024,Jackson,Williams,Raleigh,South Korea,Research,Atlanta,CONTRACT,08-Nov-2022,27-Jan-2021
28,84.01053075404474,33.19266867760472,Michael,Clark,Louisville,Austria,Engineering,,CONTRACT,09-Mar-2020,16-Feb-2021
55,173.7153118619742,78.1078775651206,David,Moore,Indianapolis,Netherlands,Marketing,Denver,CONTRACT,17-Apr-2021,08-Jun-2023
2,202.49701413260613,39.485045232907936,Lily,Young,Raleigh,UK,Product,Mesa,CONTRACT,04-Nov-2023,28-Feb-2023
59,414.04844729373383,77.99059018850765,,White,San Jose,Australia,Engineering,,CONTRACT,05-Oct-2022,16-Jan-2022
91,757.2227922583681,51.18030561716259,Emily,Perez,Colorado Springs,Austria,Customer Support,,CONTRACT,09-May-2020,29-May-2022
78,338.9752660456009,50.39178126027689,Owen,Taylor,Washington,Australia,Marketing,,CONTRACT,24-Jul-2022,28-May-2023
75,272.579938503241,46.1499754460126,,Nguyen,Milwaukee,Colombia,Engineering,,CONTRACT,05-Feb-2022,01-Nov-2020
57,670.2173559933262,45.983439267437966,Henry,Ramirez,Raleigh,Chile,Operations,,CONTRACT,09-Aug-2023,19-Sep-2020
98,900.6543215132193,46.47663576401791,Emma,Lee,Los Angeles,New Zealand,Customer Support,,CONTRACT,10-Aug-2023,18-Apr-2020
98,357.45490224431296,59.135788650539205,Olivia,Gonzalez,,Italy,IT,,CONTRACT,28-Mar-2022,28-Oct-2020
46,51.479965774718586,44.91003918646373,Joseph,Lee,San Antonio,Colombia,IT,,CONTRACT,06-Aug-2023,11-May-2021
45,467.1930802065124,47.074448128492875,Carter,Sanchez,,Argentina,Marketing,,CONTRACT,17-Feb-2021,17-Nov-2023
51,733.8412271189881,48.12054142636398,Henry,Hill,,Italy,Design,,CONTRACT,11-Dec-2022,12-Feb-2023
92,994.799738662393,57.32221052641516,Ava,Hernandez,Washington,Australia,Finance,,CONTRACT,06-Jan-2022,01-Oct-2020
17,219.79925865148076,51.263921474645464,Henry,Perez,Phoenix,New Zealand,Product,,CONTRACT,19-Aug-2023,31-Jul-2022
59,395.0525720317882,75.13962239276545,Emma,Lopez,Kansas City,Peru,Analytics,Baltimore,CONTRACT,26-Jul-2023,06-Apr-2021
67,198.91243483380293,38.881842302606515,,Anderson,,USA,Quality Assurance,,CONTRACT,04-Apr-2022,01-Jan-2024
93,96.56908679768416,37.75207220131273,Jackson,Thomas,Columbus,Italy,Customer Support,,CONTRACT,22-Nov-2020,12-Jul-2020
49,715.6451518140738,16.90365700650532,James,Thomas,Mesa,Colombia,Engineering,Mesa,CONTRACT,29-May-2023,02-Nov-2021
89,554.8072512397875,52.14138321846069,Jack,Gonzalez,Phoenix,Finland,IT,,CONTRACT,26-Jul-2020,21-Feb-2021
50,807.1212394121422,39.43549740346339,Daniel,Walker,Mesa,Portugal,Analytics,,CONTRACT,06-Feb-2023,23-Sep-2020
39,752.7502160947446,39.209859784369684,Olivia,Garcia,Colorado Springs,Switzerland,Customer Support,Baltimore,CONTRACT,06-Apr-2021,17-Mar-2022
18,102.55187446364688,49.12653562033402,Abigail,White,New York,Netherlands,Sales,,CONTRACT,18-Jun-2021,18-Nov-2023
75,739.953352993284,47.76544986145457,Sebastian,Wilson,Washington,Spain,Marketing,Albuquerque,CONTRACT,17-Aug-2023,27-Jan-2020
51,588.7872781719053,52.75892040360234,Isabella,Martinez,Raleigh,Finland,Quality Assurance,Denver,CONTRACT,25-Dec-2021,15-Mar-2022
17,45.531065503643276,51.26071510708784,Aria,Rodriguez,Kansas City,Belgium,Analytics,,CONTRACT,23-Feb-2022,22-Jan-2022
91,554.5371260137108,22.712346271378333,,Garcia,,China,Analytics,,CONTRACT,11-Jun-2022,28-Mar-2021
43,828.0896275219667,51.03786285156879,,Clark,Milwaukee,Argentina,Marketing,Indianapolis,CONTRACT,19-Dec-2020,09-Feb-2023
99,295.9494970156442,50.223714256113304,David,Martinez,,Belgium,Product,,CONTRACT,10-May-2020,14-May-2022
56,746.5742623661349,25.439519498730895,Joseph,Nguyen,Boston,Spain,Finance,,CONTRACT,01-Nov-2022,05-Jan-2021
40,927.1364883917718,50.74632706717188,Elizabeth,Thompson,Charlotte,France,Design,,CONTRACT,11-Jan-2020,30-Apr-2022
49,372.0593096097745,57.10906139793856,Charlotte,Jones,Portland,Australia,Marketing,,CONTRACT,19-Aug-2020,29-Jan-2022
93,221.34571863610685,32.45965512733486,Isabella,Jones,Miami,USA,Product,,CONTRACT,03-Aug-2020,01-Jun-2023
72,894.391466191802,60.86935043719121,Amelia,Scott,Charlotte,Austria,IT,,CONTRACT,29-Nov-2020,22-Jul-2022
99,977.8194731684923,79.99376843397013,Aria,Gonzalez,Jacksonville,USA,Procurement,Jacksonville,CONTRACT,18-Apr-2023,31-Jan-2020
0,840.0993679529827,65.81239933552291,Ethan,Williams,Louisville,Belgium,Operations,,CONTRACT,24-Jan-2020,21-Jun-2020
36,357.0350707796145,45.29835817938429,Noah,Green,Chicago,China,Quality Assurance,,CONTRACT,20-Apr-2021,22-Sep-2022
5,697.4253442812504,48.158239995944854,Ava,Wilson,Fresno,France,Product,Mesa,CONTRACT,21-Nov-2020,11-Apr-2020
22,164.80814204774873,58.796613101813094,Alexander,Perez,San Jose,Brazil,Design,,CONTRACT,03-Jul-2023,11-Jul-2021
18,672.9600154834585,37.48623733280277,Emma,Green,Austin,Czech Republic,Engineering,,CONTRACT,10-Feb-2020,15-Dec-2023
77,346.8468239729703,40.22448373316955,Scarlett,Robinson,San Diego,Italy,Procurement,Austin,CONTRACT,08-Jan-2023,31-Jan-2020
51,232.05734927196676,42.40939905730219,Jackson,Lopez,Los Angeles,Belgium,Human Resources,,CONTRACT,19-May-2022,02-Jul-2023
49,472.9317525513999,41.166641984283146,Riley,Robinson,Detroit,France,Procurement,,CONTRACT,03-Oct-2022,14-Jun-2023
94,173.9612406131854,94.12794521219507,Henry,Walker,Fresno,Brazil,IT,San Francisco,CONTRACT,27-Oct-2022,18-Dec-2022
77,144.52879987809385,81.6566272238738,Noah,White,,Netherlands,Design,,CONTRACT,06-Feb-2023,02-Oct-2023
64,373.69277795110855,53.132577849103924,Daniel,Taylor,,UK,Operations,San Jose,CONTRACT,15-Feb-2022,24-Jul-2020
85,534.9307244489158,63.46504912405442,Owen,Flores,Austin,Germany,Research,,CONTRACT,29-Apr-2022,08-Jun-2023
20,280.7666083409512,50.621563194332495,Sophia,Robinson,Denver,USA,Operations,,CONTRACT,01-Jan-2021,13-Feb-2022
72,514.9646418679059,49.98128203871419,Lily,Robinson,Charlotte,Brazil,Marketing,,CONTRACT,05-Mar-2022,24-Aug-2020
8,609.4697267308607,47.02816835590784,Emily,Scott,Seattle,Peru,Design,Seattle,CONTRACT,02-Oct-2023,06-Apr-2021
73,745.0637638015073,52.17056575109115,James,Scott,Kansas City,Norway,Legal,,CONTRACT,19-Jan-2020,28-Aug-2023
2,651.8292708311652,25.793088915275334,Lucas,Ramirez,Colorado Springs,France,Operations,,CONTRACT,29-Jan-2021,16-Mar-2020
91,89.51707282477483,48.25718290594241,Grace,Johnson,,Thailand,IT,,CONTRACT,20-May-2022,12-Feb-2022
15,425.4115431479636,58.22922325259147,,Johnson,,Italy,Procurement,,CONTRACT,07-Mar-2023,29-Jul-2020
54,278.8685938513246,36.83420680304902,Matthew,Smith,San Francisco,Peru,Research,,CONTRACT,06-Oct-2020,28-Apr-2020
3,406.6502210799147,40.355753970899535,David,White,,Colombia,Operations,,CONTRACT,23-Apr-2022,26-Sep-2020
51,396.66264447393564,35.01896794010967,Ava,Martin,Los Angeles,UK,Product,,CONTRACT,28-Jan-2023,26-Oct-2021
11,835.7306086421956,70.8471721158648,Amelia,King,Raleigh,Singapore,Marketing,,CONTRACT,19-Dec-2022,13-Mar-2020
18,735.5737654158879,50.62760176997123,Isabella,Taylor,San Antonio,Chile,Analytics,,CONTRACT,16-Jan-2021,13-Jun-2023
75,989.9348783737339,44.765693215392695,,Wright,Long Beach,Czech Republic,Procurement,,CONTRACT,08-May-2023,24-Nov-2022
74,854.5958434392693,44.489970367663936,Carter,Allen,Portland,Sweden,Analytics,Miami,CONTRACT,21-Feb-2021,08-Feb-2021
50,724.6989843205521,28.117987173598078,,Thomas,,Ireland,Design,Detroit,CONTRACT,19-Oct-2020,29-Aug-2021
49,877.8904086930727,53.13638537869153,Mason,Hill,New York,USA,Human Resources,,CONTRACT,27-Oct-2020,12-May-2021
98,853.596990864264,57.20060347478134,Ava,Allen,Atlanta,Norway,Design,,CONTRACT,11-Apr-2022,15-May-2021
80,500.723032913227,63.345427070975106,Riley,Hernandez,Houston,Norway,Engineering,Baltimore,CONTRACT,05-Feb-2022,27-Dec-2020
3,164.90842035627685,34.19014770340202,Charlotte,Davis,,UK,IT,,CONTRACT,16-Dec-2023,20-Apr-2020
90,184.26763044362028,62.29630765590056,Ella,Thompson,New York,Chile,Human Resources,,CONTRACT,02-Jan-2020,26-Nov-2022
27,875.7120733379976,49.14125658441423,Benjamin,Rodriguez,,Peru,Operations,,CONTRACT,19-Oct-2022,05-Sep-2021
0,100.42931699313284,49.1639189883284,Sophia,King,Detroit,Switzerland,Marketing,,CONTRACT,08-Jul-2022,08-Nov-2020
67,65.72844698682334,9.366585301164179,Noah,White,Memphis,France,Product,,CONTRACT,03-Oct-2020,18-Aug-2022
66,281.50029225919934,47.77804128096961,,Young,Houston,Austria,Quality Assurance,Indianapolis,CONTRACT,11-Apr-2020,13-Sep-2020
8,149.09237819863696,34.90984372633055,Evelyn,Martinez,,Denmark,Finance,,CONTRACT,11-Jun-2022,26-Jul-2020
92,388.92852811819154,75.9238166422038,William,Jackson,Dallas,Thailand,Customer Support,Raleigh,CONTRACT,12-May-2020,20-Mar-2022
11,846.3210702020075,62.0571104409125,Mia,Young,Portland,France,Legal,Philadelphia,CONTRACT,08-May-2021,17-Jun-2021
8,291.7422475503527,22.524291597314765,Jackson,Taylor,Nashville,Japan,Legal,,CONTRACT,13-Aug-2020,29-Nov-2022
19,680.3154367581132,34.57119692818894,,Lee,Louisville,France,Legal,Louisville,CONTRACT,04-May-2023,10-Oct-2023
79,243.58764084432093,51.02507971641365,Abigail,Martin,,Mexico,Legal,,CONTRACT,08-Jan-2023,06-Mar-2022
66,202.61570457194767,61.61563154124131,Alexander,King,Seattle,Argentina,Research,Tucson,CONTRACT,12-Jul-2022,02-Feb-2022
11,742.1052253844065,37.85420178771251,Daniel,Thomas,San Antonio,Italy,Quality Assurance,San Diego,CONTRACT,21-Oct-2023,21-Jun-2021
84,464.49643535609533,50.09347464222828,Samuel,Lewis,Colorado Springs,Czech Republic,Procurement,,CONTRACT,19-Jul-2023,03-Oct-2022
91,671.8392939670304,47.34539829935406,Aiden,Green,Sacramento,USA,Sales,,CONTRACT,09-Sep-2022,10-Jun-2022
81,859.541795386929,58.8330585292138,Michael,Scott,Jacksonville,UK,Operations,,CONTRACT,16-Oct-2021,04-Jun-2023
44,677.116592031353,53.17435448718353,Daniel,Young,Tucson,Colombia,Analytics,Chicago,CONTRACT,28-Aug-2023,23-Sep-2023
59,788.2925700291419,62.13244739827877,,Lewis,Long Beach,Sweden,Quality Assurance,Las Vegas,CONTRACT,26-Mar-2023,25-Jun-2020
99,67.41111616987882,46.646866695577934,Noah,Lopez,,UK,Human Resources,Albuquerque,CONTRACT,04-Mar-2021,18-Feb-2023
45,413.7791663280398,16.383816758458657,Lily,Hernandez,Louisville,India,Design,Fresno,CONTRACT,18-Dec-2022,29-May-2021
65,656.6311633575705,64.06181995939556,Olivia,Moore,Dallas,Finland,Product,,CONTRACT,11-Jan-2020,17-Jan-2021
93,721.8686018015601,28.91287484279375,Ella,Lewis,Mesa,Thailand,Research,,CONTRACT,14-Jan-2023,17-Jan-2022
6,822.6360981951132,46.90023459377447,Ava,Wilson,,Belgium,Human Resources,Denver,CONTRACT,24-May-2020,28-Feb-2023
20,359.80446408758706,43.502675275177026,Aria,Clark,Memphis,France,IT,,CONTRACT,02-Apr-2022,05-Mar-2022
76,456.4711291985957,33.207845045822275,Charlotte,Davis,Indianapolis,South Korea,Product,,CONTRACT,24-Sep-2021,03-Oct-2021
64,61.526883991811275,32.91475759959431,Alexander,Williams,Denver,Ireland,Analytics,,CONTRACT,08-Jul-2023,20-Mar-2023
9,655.0333275382488,34.10011967141686,Matthew,Miller,Denver,Austria,Sales,,CONTRACT,27-May-2021,27-Feb-2020
49,133.8411945594261,20.38191434225388,,Ramirez,Atlanta,Portugal,Human Resources,Fresno,CONTRACT,25-Apr-2021,04-Apr-2021
87,146.54131454939235,45.72852638256968,Daniel,Scott,Philadelphia,Spain,Procurement,,CONTRACT,16-Nov-2022,18-Jun-2020
19,865.874635058692,48.56831972428062,Lucas,Young,Columbus,Sweden,Human Resources,,CONTRACT,24-Aug-2023,28-Aug-2023
42,30.835576540280908,44.1800561258313,Amelia,Allen,Nashville,Australia,Human Resources,,CONTRACT,19-Jun-2021,26-Aug-2020
83,495.2283828976641,43.729476834875314,Victoria,White,Los Angeles,Ireland,Sales,San Francisco,CONTRACT,13-Aug-2022,20-Aug-2022
88,280.75113663150654,54.828075626205816,Mason,Thompson,Louisville,UK,Engineering,,CONTRACT,13-Oct-2022,16-May-2020
42,89.74994589000195,63.68899078007907,Elizabeth,Taylor,Mesa,UK,Research,,CONTRACT,01-Nov-2020,18-Feb-2023
48,745.0354296612152,33.66485789005647,Liam,Jackson,Louisville,China,Product,,CONTRACT,12-May-2022,30-May-2023
14,568.1605970482215,43.361043104109704,Emily,Williams,,Austria,Design,,CONTRACT,15-Jan-2021,07-Dec-2020
32,98.66711314124488,53.02981691145432,,Martinez,Miami,Singapore,Finance,,CONTRACT,30-Sep-2023,30-Jun-2020
12,167.47565422555454,28.803986211761327,Ella,Young,Houston,Czech Republic,Legal,,CONTRACT,03-Dec-2022,18-Aug-2022
33,655.151009773676,61.93583262672064,Samuel,Jackson,,Poland,Quality Assurance,Columbus,CONTRACT,24-Nov-2020,06-Aug-2021
89,56.57187606146952,48.08134574324979,Samuel,Scott,Philadelphia,Switzerland,Research,,CONTRACT,08-Nov-2020,25-Jun-2021
3,182.6628369472696,41.216928115541975,,Young,Fresno,China,Sales,,CONTRACT,13-Nov-2021,06-Sep-2022
84,966.8549478935842,26.510561637215048,Ella,Thompson,Portland,Netherlands,Finance,,CONTRACT,07-Nov-2023,09-Nov-2021
37,756.3087939243559,40.929775612446896,Avery,Williams,Chicago,Austria,Design,Tucson,CONTRACT,24-Mar-2022,23-Dec-2022
70,189.80055253142837,50.996794874793004,,Smith,,Singapore,Engineering,Kansas City,CONTRACT,03-Jul-2020,02-Apr-2023
58,825.8633364360433,55.4701555305965,Mia,Jackson,Portland,Poland,Marketing,,CONTRACT,24-Mar-2022,08-Jan-2023
25,195.06600084372937,62.439754260808925,Emily,Torres,Washington,Sweden,Sales,Louisville,CONTRACT,30-Nov-2020,26-Jan-2020
13,373.5986280806709,55.06989560021316,Evelyn,Ramirez,Las Vegas,Germany,Research,,CONTRACT,13-Jul-2020,13-Aug-2023
59,734.4349630237899,39.76311394174719,Ava,Johnson,Houston,Argentina,Sales,Charlotte,CONTRACT,10-Jul-2021,11-Aug-2022
97,952.8408180317156,61.77282291931441,Scarlett,Clark,Columbus,India,Finance,Jacksonville,CONTRACT,02-Sep-2023,11-Feb-2022
86,270.8083025546739,36.55517575681678,Aria,Green,Jacksonville,Denmark,Finance,Las Vegas,CONTRACT,16-Dec-2022,19-Jul-2020
38,598.7091128551691,35.681985951796364,,Thomas,San Antonio,Ireland,Procurement,,CONTRACT,30-Mar-2023,20-Jul-2022
87,913.1706376841936,50.51848510050775,Sofia,Rodriguez,Long Beach,Brazil,Human Resources,,CONTRACT,15-Apr-2022,24-Mar-2022
65,572.9432793377633,54.54648192593456,Henry,Robinson,Chicago,Spain,Marketing,Tucson,CONTRACT,03-Dec-2023,24-Mar-2021
