num_1,num_2,num_3,num_4,num_5,first_name,last_name_2,city_3,country_4,department_5,with_nulls_1,with_nulls_2,constant_1,constant_2
78,557.1501777914407,40.085973265979504,39,227.53298061278636,Emily,Wright,Kansas City,Switzerland,IT,,,CONSTANT,CONSTANT
0,122.30397358459733,57.589418400977785,82,679.0694091383482,Harper,Brown,Raleigh,Chile,Customer Support,Jacksonville,,CONSTANT,CONSTANT
65,963.3234037792903,55.07525127251905,36,294.7087140143877,Jack,Brown,New York,Italy,Marketing,Seattle,,CONSTANT,CONSTANT
17,627.4401877153265,52.09368546150126,21,500.457793609708,Ava,Miller,Baltimore,Colombia,Sales,Atlanta,,CONSTANT,CONSTANT
86,444.59236784656997,37.08335368096272,21,839.490075479439,Daniel,Hill,Milwaukee,Czech Republic,Marketing,,,CONSTANT,CONSTANT
34,798.1498975592066,67.92907550272145,90,608.2796420288417,Ella,Rodriguez,Los Angeles,Japan,Legal,,San Antonio,CONSTANT,CONSTANT
84,967.5115750645132,47.42863917254082,43,970.0529983305958,Isabella,Jones,Columbus,Poland,Sales,Seattle,,CONSTANT,CONSTANT
7,653.6439119263669,37.39533599643073,16,803.6558988351654,Riley,Davis,San Diego,India,Legal,Fort Worth,Albuquerque,CONSTANT,CONSTANT
92,150.32144214120592,55.379709307117395,98,229.34977695743964,Ethan,Wright,Dallas,Denmark,Sales,,,CONSTANT,CONSTANT
16,27.241152505806387,74.3646284111145,49,784.8827792399221,Jackson,Green,Tucson,Germany,Design,,Los Angeles,CONSTANT,CONSTANT
41,906.3852642031154,46.74421752932528,41,183.9561173325659,Aiden,Jones,Washington,UK,Operations,,Columbus,CONSTANT,CONSTANT
97,772.6250396746473,47.68953435453379,85,521.1875792172475,Isabella,Perez,Miami,Argentina,Marketing,,,CONSTANT,CONSTANT
6,395.88197259965096,45.456865139580366,46,209.9094732327499,Sophia,Rodriguez,San Francisco,UK,IT,,,CONSTANT,CONSTANT
12,693.1735528367126,45.14775609254208,69,526.0169541953505,Amelia,Gonzalez,Memphis,Mexico,Customer Support,Memphis,,CONSTANT,CONSTANT
98,731.6551099340577,69.55247356359492,50,571.0380487135744,Ethan,Lee,Nashville,India,Analytics,,Austin,CONSTANT,CONSTANT
66,683.3467096513028,45.4869238885158,77,733.6894382641035,Evelyn,Harris,Boston,Italy,Legal,,Baltimore,CONSTANT,CONSTANT
20,832.1379495611114,51.95391294657128,85,203.69189849490144,Lily,White,Chicago,Spain,Research,,,CONSTANT,CONSTANT
66,116.48799292960177,48.92180177518113,14,805.7858793375182,Aiden,Wilson,Milwaukee,Czech Republic,IT,,,CONSTANT,CONSTANT
67,192.8496197813524,89.73221181852037,28,17.70078569163658,Lily,Thompson,Albuquerque,Finland,Operations,Atlanta,Fort Worth,CONSTANT,CONSTANT
64,92.28061464931226,64.57122407702626,91,400.61425451245935,Emily,Torres,Seattle,Thailand,Design,,,CONSTANT,CONSTANT
70,102.77471370540714,49.38188047207981,89,536.106126937204,David,Davis,New York,Sweden,Quality Assurance,New York,,CONSTANT,CONSTANT
89,266.4648128285011,57.31892284310305,17,174.30974170451097,Lucas,Harris,Philadelphia,Mexico,Human Resources,,,CONSTANT,CONSTANT
37,995.091342334813,62.75548596366891,89,439.56549119239185,Noah,Jones,Baltimore,Poland,Design,,Indianapolis,CONSTANT,CONSTANT
6,274.03726531332927,75.31398774125299,61,562.0988476078184,Abigail,Hernandez,Los Angeles,Singapore,Research,,,CONSTANT,CONSTANT
27,605.0724044420656,73.37092778151157,78,778.5622932160711,Aiden,Rodriguez,Los Angeles,Peru,IT,,,CONSTANT,CONSTANT
50,244.11523188390416,80.55160453717059,22,174.30643336195683,Elizabeth,Scott,Phoenix,Austria,Legal,,,CONSTANT,CONSTANT
62,532.2959625367573,25.091222475459947,95,92.32311686195038,Mia,Wilson,Las Vegas,China,Customer Support,,,CONSTANT,CONSTANT
39,754.5098813011404,24.7398109262453,44,367.639278328702,Henry,Garcia,Baltimore,Argentina,Marketing,,,CONSTANT,CONSTANT
44,716.79335004546,82.48295795724431,79,599.112623380746,Elizabeth,Jones,Baltimore,France,Engineering,,Kansas City,CONSTANT,CONSTANT
1,778.1309670638572,54.28917936190892,52,900.1983547510679,Sofia,Torres,Sacramento,Peru,Analytics,,,CONSTANT,CONSTANT
29,880.5759029693888,66.84721551362853,30,250.09854560032886,Henry,Scott,Chicago,Portugal,Sales,,,CONSTANT,CONSTANT
11,278.00464821835413,82.98796280307639,40,14.185390642408313,Joseph,Flores,Chicago,Spain,Procurement,,,CONSTANT,CONSTANT
24,278.5512144632609,46.06026063490965,88,884.8877339129308,Isabella,Clark,Nashville,USA,Customer Support,,,CONSTANT,CONSTANT
38,656.2756667857751,68.33004614590975,38,103.98650672285048,Grace,Anderson,Mesa,Spain,Design,,Chicago,CONSTANT,CONSTANT
46,436.08459324632065,58.97901668321644,1,523.32890738054,Owen,Green,New York,Japan,Sales,,,CONSTANT,CONSTANT
0,509.8091276347626,60.36942131274706,57,216.4758463026919,Lily,Ramirez,Milwaukee,Japan,Engineering,Columbus,San Diego,CONSTANT,CONSTANT
14,342.0379314303614,25.076879646115575,16,230.5123924482304,Henry,Scott,San Antonio,Brazil,Quality Assurance,Indianapolis,,CONSTANT,CONSTANT
94,187.75163007393127,23.204114498382882,14,379.82086377023836,Olivia,Martinez,Las Vegas,Brazil,Engineering,,,CONSTANT,CONSTANT
18,319.5596565788257,32.610142752156534,74,985.0030511287464,James,Green,Los Angeles,Sweden,Analytics,San Francisco,,CONSTANT,CONSTANT
4,539.6137671484236,34.199119720693595,99,533.5282742350718,Jack,Torres,Tucson,China,Quality Assurance,,,CONSTANT,CONSTANT
30,553.8084439278737,55.96502796273272,90,378.73592105733076,Benjamin,Sanchez,Nashville,Poland,Operations,,Albuquerque,CONSTANT,CONSTANT
38,609.366338152582,47.89680562247718,34,872.3737309781989,James,Wright,Portland,Brazil,Product,,,CONSTANT,CONSTANT
28,263.059073832407,35.951955404141046,65,878.3743571469863,Jackson,Harris,Raleigh,Poland,Procurement,,,CONSTANT,CONSTANT
2,739.1914066916747,69.66567389197763,64,727.2722195733292,Liam,Williams,Fresno,Argentina,Customer Support,Colorado Springs,,CONSTANT,CONSTANT
68,810.0715360480946,52.1695828805062,54,718.8262086649029,Sofia,Brown,Milwaukee,Finland,IT,,,CONSTANT,CONSTANT
90,687.8027421259721,42.69000536141793,98,174.37890006641044,Chloe,Sanchez,Memphis,France,Analytics,,,CONSTANT,CONSTANT
54,358.75278888177587,22.293737296508507,11,43.81025076532874,Abigail,Nguyen,Seattle,Czech Republic,Analytics,,,CONSTANT,CONSTANT
56,68.44099921660751,62.81017861873288,21,537.0416215452927,Henry,King,Indianapolis,Argentina,Sales,Washington,,CONSTANT,CONSTANT
29,132.78408259028774,32.900228119810706,27,152.36784340816268,Alexander,Johnson,Chicago,Spain,Legal,,,CONSTANT,CONSTANT
31,986.6825478659059,21.830191985177382,11,525.2197764211022,Jack,Walker,Charlotte,Belgium,Engineering,Columbus,,CONSTANT,CONSTANT
89,102.59345354532567,44.629901745469496,27,250.81030702102248,Lucas,Jones,Raleigh,UK,Marketing,Louisville,,CONSTANT,CONSTANT
46,737.3974830881317,63.26625467887507,64,267.40582596544806,Isabella,Allen,Milwaukee,Singapore,Quality Assurance,,,CONSTANT,CONSTANT
70,284.6670293801248,43.84083033935034,99,176.06475763701258,Elizabeth,Wilson,Memphis,Norway,Research,,,CONSTANT,CONSTANT
94,845.5137787326975,61.781935839274695,17,756.6119231561388,Carter,Sanchez,Denver,Sweden,Customer Support,,,CONSTANT,CONSTANT
92,886.7729964826358,56.266675832859335,24,903.3654067227139,Charlotte,Hill,Chicago,Denmark,Sales,,,CONSTANT,CONSTANT
32,303.0643457222518,36.808079710893125,51,185.6789746813351,Samuel,Clark,Sacramento,Germany,Human Resources,Houston,,CONSTANT,CONSTANT
74,62.01675498524084,59.72478924705844,21,575.5457071877607,Grace,Lee,Miami,India,Analytics,,,CONSTANT,CONSTANT
9,642.5147934044292,39.78053766107772,72,58.42603947478231,James,Harris,Jacksonville,Ireland,Sales,,Seattle,CONSTANT,CONSTANT
71,716.0112325680733,27.861781204364107,3,778.4425695946616,Scarlett,Green,Seattle,Spain,Quality Assurance,,Boston,CONSTANT,CONSTANT
48,575.7623684433903,49.01922008521912,10,919.9267206438544,Benjamin,White,Milwaukee,France,Human Resources,,Charlotte,CONSTANT,CONSTANT
43,150.72517481402602,57.56248165671436,16,978.7941694435118,Emily,Jones,Indianapolis,Argentina,Analytics,,,CONSTANT,CONSTANT
10,1.2419365715484743,39.24524541916199,84,683.7353466842493,Sofia,Hernandez,Raleigh,Spain,Sales,,,CONSTANT,CONSTANT
66,385.25837257508675,48.41451272772403,83,764.0430019600656,Daniel,Thompson,Phoenix,Mexico,Analytics,Dallas,,CONSTANT,CONSTANT
45,528.2492108356882,70.58278711452301,15,923.4589217286696,Avery,Jackson,Seattle,Denmark,Marketing,Memphis,,CONSTANT,CONSTANT
35,331.2123051656941,51.3629804510026,80,721.1669422650975,Harper,Robinson,Sacramento,Poland,Engineering,Denver,,CONSTANT,CONSTANT
2,796.1273454893656,39.82873782750199,68,203.191550340024,Aria,Thompson,Albuquerque,Austria,Human Resources,,,CONSTANT,CONSTANT
8,345.88184607390036,52.81255563268272,29,970.1330079964921,Chloe,Smith,Chicago,Singapore,Analytics,,,CONSTANT,CONSTANT
47,294.0597348136262,30.589390661755395,75,443.8236075426921,Lily,Martinez,Kansas City,Chile,Marketing,Albuquerque,,CONSTANT,CONSTANT
55,756.385664120945,29.8789680470667,45,126.85503820420251,Jackson,Davis,Philadelphia,Denmark,Human Resources,,Detroit,CONSTANT,CONSTANT
76,964.323230985731,46.19753263022509,22,971.4620176174556,Scarlett,Thompson,Austin,Belgium,IT,,,CONSTANT,CONSTANT
81,504.5327177326052,33.95782955569912,84,591.3965763520332,Matthew,Scott,Phoenix,Finland,Engineering,,,CONSTANT,CONSTANT
77,102.30250940528829,33.17908930315243,76,65.1898146737795,Victoria,Garcia,Kansas City,India,Design,,,CONSTANT,CONSTANT
72,303.4648154237699,43.74325737388594,14,690.7344704391704,Henry,Martin,Indianapolis,France,Marketing,Fort Worth,,CONSTANT,CONSTANT
77,508.23916739144704,62.277221111017084,54,559.1414921599594,David,Hernandez,Houston,China,Operations,Portland,,CONSTANT,CONSTANT
34,315.59269554169776,59.06473940495454,72,234.73640742901824,Chloe,Green,Houston,India,Engineering,Phoenix,,CONSTANT,CONSTANT
55,553.2471660469843,44.88917471864784,72,798.4301174762377,Matthew,Martin,San Diego,UK,Customer Support,Raleigh,,CONSTANT,CONSTANT
84,188.5610726499488,75.95671276746481,67,125.82370124994524,Grace,King,Portland,Belgium,Customer Support,Miami,,CONSTANT,CONSTANT
32,215.57285185873454,57.17635330694513,72,984.0955700879628,Charlotte,Lewis,Louisville,India,Design,Long Beach,,CONSTANT,CONSTANT
79,325.89025521399196,35.598294823059824,83,234.77206100120662,Isabella,Brown,Chicago,Norway,Marketing,,,CONSTANT,CONSTANT
46,569.1114215188757,40.02132942457452,88,21.795984804732992,Carter,Garcia,Chicago,South Korea,Procurement,,,CONSTANT,CONSTANT
31,535.3560498800613,69.24287766501584,87,294.25424095588335,Isabella,Nguyen,Fort Worth,Australia,Customer Support,,,CONSTANT,CONSTANT
21,191.4853660102974,37.823599191047165,88,157.35015294266907,Henry,Scott,Portland,Brazil,Finance,,,CONSTANT,CONSTANT
4,600.8324239429176,58.22046646773193,96,7.583994800821614,William,Jackson,Colorado Springs,Canada,Procurement,,,CONSTANT,CONSTANT
35,448.64411203963493,56.238926243280844,9,557.3454614972086,Matthew,Robinson,Kansas City,South Korea,Research,,San Antonio,CONSTANT,CONSTANT
80,618.5406772732871,54.27619514302801,51,417.4734953814031,William,Rodriguez,Charlotte,Spain,Sales,,,CONSTANT,CONSTANT
6,516.4359675062741,19.58032489125108,23,605.5777744511379,James,Johnson,San Diego,South Korea,Design,,,CONSTANT,CONSTANT
72,182.59429658848325,74.38967116632443,62,790.7342359335203,Chloe,Young,San Antonio,India,Analytics,Nashville,,CONSTANT,CONSTANT
81,716.9731203843291,47.735589767411774,43,743.28908406419,Grace,Nguyen,Miami,Belgium,Marketing,,,CONSTANT,CONSTANT
0,362.3381167785559,47.283583256071566,67,0.12804079790629252,Joseph,Lopez,Boston,China,Finance,,,CONSTANT,CONSTANT
87,59.833090711579054,44.98883745388679,39,839.404487404966,David,Robinson,Seattle,Brazil,Legal,,,CONSTANT,CONSTANT
23,774.3071165684188,49.31814491037553,53,605.5314298635686,James,Thompson,New York,Belgium,IT,Denver,,CONSTANT,CONSTANT
1,770.5637376293885,55.225321562801675,90,993.8391048212159,Evelyn,Scott,Fresno,France,Engineering,,,CONSTANT,CONSTANT
19,755.6618600644792,44.8461825160662,68,867.7544744610944,Lily,Green,Albuquerque,Switzerland,Sales,Denver,,CONSTANT,CONSTANT
61,155.15857575536796,20.698247134971083,13,94.45285503198508,Michael,Walker,San Jose,Poland,Research,,Miami,CONSTANT,CONSTANT
21,708.4309309348564,68.02649211515592,50,340.8246327944985,Charlotte,Hernandez,Detroit,China,Quality Assurance,,,CONSTANT,CONSTANT
32,488.6755817807816,21.435564111770656,34,195.90724539158444,Emma,Lopez,Houston,Ireland,Design,,,CONSTANT,CONSTANT
23,115.34185946416709,50.44351573962123,60,740.6744641693764,Lily,Jones,Milwaukee,Austria,Procurement,,Boston,CONSTANT,CONSTANT
9,581.7284689521409,33.448775437170696,93,180.26679752884345,Jack,Martinez,Kansas City,South Korea,Operations,,,CONSTANT,CONSTANT
28,655.8666439271425,46.29042519971743,18,92.16768726143998,Mia,Wright,San Diego,Austria,Customer Support,,,CONSTANT,CONSTANT
35,751.0984950402033,21.09418288591962,68,220.89620068057337,James,Williams,Milwaukee,Brazil,Research,Indianapolis,,CONSTANT,CONSTANT
28,839.703398722389,23.22637497153068,36,333.3864456460163,Amelia,Wright,San Francisco,Mexico,Design,,,CONSTANT,CONSTANT
19,349.86810735382767,27.792658158212458,8,120.9727850249237,Sofia,Sanchez,Charlotte,Colombia,Research,,Phoenix,CONSTANT,CONSTANT
62,932.2722072704006,45.27965856158552,93,149.61398097074198,Aria,Anderson,Boston,Poland,Operations,,,CONSTANT,CONSTANT
100,78.61467460378735,7.2854010828172875,6,899.7208698244982,Henry,Lewis,Tucson,India,Finance,,,CONSTANT,CONSTANT
11,257.46993897243095,81.584673640787,27,345.33669793003264,Olivia,Miller,Miami,China,Operations,,,CONSTANT,CONSTANT
10,508.49289724501466,45.961112629374796,52,932.6709497981592,Jackson,Moore,Houston,Canada,Sales,San Jose,,CONSTANT,CONSTANT
97,262.0868560151809,38.19471318360989,16,487.0612160675546,Noah,Smith,Baltimore,Sweden,Customer Support,Long Beach,,CONSTANT,CONSTANT
41,564.0097975765802,60.645167627305916,89,881.7574081718451,Jack,Young,Seattle,Portugal,Finance,,Columbus,CONSTANT,CONSTANT
28,661.6052108135959,44.203164336842114,10,702.1173931929175,Matthew,Johnson,Houston,Denmark,Operations,Long Beach,,CONSTANT,CONSTANT
53,987.205856243073,44.9801703127044,6,905.3642704561229,Scarlett,Nguyen,Los Angeles,Czech Republic,Procurement,Houston,Long Beach,CONSTANT,CONSTANT
14,708.7513295417356,53.30240089862044,50,5.532690439381871,Carter,Lopez,Fort Worth,Spain,Customer Support,,Tucson,CONSTANT,CONSTANT
69,259.1888535161461,81.30216520928985,30,307.79434662358926,Aiden,Lewis,Long Beach,Thailand,Marketing,,Jacksonville,CONSTANT,CONSTANT
92,969.8467800747632,57.75149849421421,38,427.9630782919279,Emma,Brown,Detroit,Brazil,Product,,,CONSTANT,CONSTANT
66,424.5226217268797,43.91061702271476,77,690.9595673638738,William,Green,Austin,Switzerland,Sales,,,CONSTANT,CONSTANT
30,455.9896209679394,53.855521478167816,84,502.24490165517034,Jackson,Garcia,Austin,South Korea,Operations,,Columbus,CONSTANT,CONSTANT
54,359.230349781712,32.579249236806845,64,334.37792356627773,Olivia,Perez,Baltimore,Italy,Operations,,,CONSTANT,CONSTANT
80,974.7060988833491,59.87609960336314,43,814.0068430736266,Sofia,Scott,Nashville,Australia,Analytics,,,CONSTANT,CONSTANT
51,61.542765907805716,39.839950271987774,16,623.1235447947188,Emily,Gonzalez,Los Angeles,Spain,Finance,,,CONSTANT,CONSTANT
31,223.38303817845616,71.13468174866956,76,374.98934312600227,Henry,Williams,Austin,Czech Republic,Procurement,,,CONSTANT,CONSTANT
44,634.6568429334292,64.79421654831407,82,396.1831357242499,Harper,Lee,Mesa,Czech Republic,Quality Assurance,,New York,CONSTANT,CONSTANT
17,505.35989562332304,36.506224952861864,22,628.5723759411427,Henry,Clark,San Jose,Norway,Design,Seattle,,CONSTANT,CONSTANT
22,262.9899043495152,69.3170335530514,87,432.41114712553076,Evelyn,Williams,New York,Portugal,Customer Support,,,CONSTANT,CONSTANT
100,792.4704081602783,57.95237725067137,77,656.5013045749226,Amelia,Garcia,Austin,Netherlands,Finance,,,CONSTANT,CONSTANT
54,617.6277092784094,31.231464883970677,84,260.371708660846,William,Jackson,Seattle,Chile,Sales,,,CONSTANT,CONSTANT
61,59.242450157504514,45.78727269515767,12,749.441626036059,David,Lopez,Columbus,Peru,Customer Support,,,CONSTANT,CONSTANT
84,156.9515726752081,38.67518807876827,84,860.5661950867166,Scarlett,Rodriguez,Boston,India,Legal,,,CONSTANT,CONSTANT
41,608.8770848719141,50.68684922960252,35,732.4863156198144,Lucas,Clark,Long Beach,Czech Republic,Product,,,CONSTANT,CONSTANT
66,62.7180313632717,43.67233548880581,40,628.6239347506579,Aiden,Nguyen,Sacramento,Singapore,Analytics,Chicago,,CONSTANT,CONSTANT
90,304.88602202266424,65.62501087398917,18,857.2498914762697,Jackson,Green,Las Vegas,Sweden,Research,,,CONSTANT,CONSTANT
76,723.6515021651169,-1.6980249576967665,40,304.2958801854904,Ethan,Lee,Fresno,UK,Analytics,,,CONSTANT,CONSTANT
97,231.3927724571191,44.693322240128076,42,163.41312861472778,Alexander,Harris,San Antonio,Ireland,Product,,,CONSTANT,CONSTANT
50,951.9006479830141,45.45097584997938,14,507.74584495192863,Ella,Davis,Albuquerque,China,Product,,,CONSTANT,CONSTANT
47,43.05277803221763,39.76830501594242,24,78.2152379797848,Isabella,Harris,Las Vegas,Chile,Analytics,Indianapolis,,CONSTANT,CONSTANT
25,837.8278768437112,71.03170546329585,66,135.4823676666218,Harper,Sanchez,Indianapolis,Norway,Finance,,Louisville,CONSTANT,CONSTANT
33,719.2454411581022,62.06199834663748,52,160.7632723733382,Elizabeth,Brown,Las Vegas,New Zealand,Sales,,,CONSTANT,CONSTANT
5,885.4358294152231,50.6788625606119,82,785.0149740939476,Matthew,Lewis,Atlanta,Ireland,Finance,,,CONSTANT,CONSTANT
73,447.023373674582,49.649884606454535,62,910.8613229757646,William,Moore,San Diego,USA,Customer Support,,,CONSTANT,CONSTANT
88,810.5326110231489,56.69538035116512,74,137.08551250347,Jackson,Lewis,Austin,Belgium,Human Resources,,San Antonio,CONSTANT,CONSTANT
75,775.4060931356341,54.54335866326491,41,391.33740015733355,Isabella,Williams,Baltimore,Austria,Engineering,,,CONSTANT,CONSTANT
68,100.20296494876246,78.59407610778959,71,158.7822365124786,Amelia,Smith,Louisville,Austria,Customer Support,,San Diego,CONSTANT,CONSTANT
64,188.3177502490194,82.62039321028523,61,126.09832893166862,Mason,Smith,Mesa,Denmark,Legal,Kansas City,,CONSTANT,CONSTANT
49,323.4206426576399,59.52631011051144,21,654.5145354521925,Jackson,Hernandez,Baltimore,Ireland,Research,,,CONSTANT,CONSTANT
12,951.8794351420207,62.93433961560606,48,515.6463401061832,Carter,Hill,Raleigh,Finland,Analytics,,Houston,CONSTANT,CONSTANT
15,365.4840377765285,47.053063695650806,88,613.5640977385323,Olivia,Green,Denver,Germany,Sales,,,CONSTANT,CONSTANT
72,751.1368982401684,59.12532985644768,93,508.8894271172415,Elizabeth,Hernandez,Louisville,Thailand,Engineering,,,CONSTANT,CONSTANT
41,415.34304545359504,71.99844970394764,82,382.53345947422014,Emily,Lee,Portland,Ireland,Design,Sacramento,,CONSTANT,CONSTANT
82,72.04300783193717,45.01155195411252,47,274.288097387301,Sofia,Harris,Washington,South Korea,Sales,,Denver,CONSTANT,CONSTANT
75,790.4454314795589,42.92430959675761,60,997.333560154094,Sofia,Lopez,Albuquerque,Czech Republic,Procurement,,,CONSTANT,CONSTANT
2,160.4349845606773,55.47957527151933,51,875.806267015616,William,Lee,Sacramento,Belgium,Quality Assurance,Houston,,CONSTANT,CONSTANT
21,986.0427324749824,56.748722156652136,33,410.47275251249016,David,Taylor,Sacramento,Norway,Procurement,,,CONSTANT,CONSTANT
84,592.8107335834469,37.86144975777353,60,316.17610849243107,Benjamin,King,Kansas City,Ireland,Engineering,,,CONSTANT,CONSTANT
91,449.6544136154822,50.11030824767383,80,143.97720381563283,Sofia,Rodriguez,Austin,Peru,Procurement,Los Angeles,Denver,CONSTANT,CONSTANT
23,86.35610740293087,58.07463461307411,33,683.782156981643,Olivia,Green,Austin,Ireland,Marketing,,,CONSTANT,CONSTANT
19,894.7420661752598,63.62222376445642,38,548.0798949782909,Emily,Flores,Colorado Springs,Argentina,Quality Assurance,Mesa,,CONSTANT,CONSTANT
42,858.4230885798171,50.782077241732665,41,967.7082889914334,Jack,Wilson,Dallas,China,IT,Houston,,CONSTANT,CONSTANT
33,376.36893507400373,37.088615322216796,55,981.0795969407353,William,Williams,Fresno,New Zealand,Research,,,CONSTANT,CONSTANT
9,182.86639500814027,63.23900746315166,26,161.98029093191556,Amelia,Harris,Mesa,Austria,Product,,,CONSTANT,CONSTANT
99,211.86276857685982,76.59397894689529,94,461.894707594139,Isabella,Robinson,Memphis,Sweden,Marketing,,,CONSTANT,CONSTANT
88,897.757834943321,50.39247750810078,8,757.2315349681547,Carter,Hernandez,Memphis,Portugal,IT,Denver,,CONSTANT,CONSTANT
51,148.54137722727378,38.574621494647324,37,885.1282678626194,Ella,Jones,Miami,Portugal,Human Resources,Houston,,CONSTANT,CONSTANT
23,693.8118276285451,55.40403945337812,67,146.4818155321833,Charlotte,Martinez,New York,Czech Republic,Research,,,CONSTANT,CONSTANT
39,782.0817464075263,47.59944849854262,90,991.2076363300101,Benjamin,Perez,Philadelphia,Singapore,Engineering,,Baltimore,CONSTANT,CONSTANT
80,812.4978244800533,29.61606585610874,45,77.68213316386874,Benjamin,Nguyen,Portland,Colombia,Engineering,,,CONSTANT,CONSTANT
47,988.5463850390602,76.06337772702473,90,862.9457532563814,Harper,Scott,Detroit,Austria,Legal,,Kansas City,CONSTANT,CONSTANT
3,184.03290786148452,40.38362057705774,66,324.84247337120917,Isabella,Lee,Kansas City,Argentina,Research,,,CONSTANT,CONSTANT
16,498.6472121517866,62.25005562698284,17,265.8480506285051,David,Hill,Sacramento,Portugal,Engineering,Houston,,CONSTANT,CONSTANT
24,728.1441198633221,41.55501190138148,86,910.7918235722792,Aiden,Jackson,Miami,Poland,Human Resources,Raleigh,,CONSTANT,CONSTANT
66,383.7976048618519,43.76623417494379,75,190.0109446002568,Emma,Green,Sacramento,Australia,Procurement,,,CONSTANT,CONSTANT
58,594.1699324331015,58.958720512781774,57,761.0712784060782,Aiden,Young,Mesa,Ireland,Human Resources,,,CONSTANT,CONSTANT
64,998.8271789970144,18.293017448571224,17,17.462919140711406,Lucas,Wright,Philadelphia,Poland,Customer Support,,Seattle,CONSTANT,CONSTANT
4,171.57812521680572,34.23971516184684,82,336.1094653741147,Carter,Jackson,Chicago,Norway,Operations,Mesa,,CONSTANT,CONSTANT
57,398.7805253625356,17.89177486205564,8,277.34258120239195,Ethan,Wilson,Portland,Italy,Product,San Antonio,,CONSTANT,CONSTANT
50,353.65624510719095,40.45906592168119,61,124.81728661849478,Elizabeth,Young,Sacramento,France,Sales,,,CONSTANT,CONSTANT
96,191.96708630743743,82.68620031629173,98,975.6599490091764,Sophia,Martinez,Atlanta,Switzerland,Marketing,,,CONSTANT,CONSTANT
9,647.8363068609816,61.21875919460682,16,838.0333253979386,Daniel,Smith,Louisville,UK,Engineering,,San Francisco,CONSTANT,CONSTANT
91,820.8435220006464,88.78782608559854,78,812.5011991004509,Evelyn,Wilson,Boston,Czech Republic,Operations,,Long Beach,CONSTANT,CONSTANT
32,991.1449982314505,38.996291469744364,88,952.4975339607936,Harper,Taylor,Detroit,Austria,IT,,,CONSTANT,CONSTANT
68,327.5098524178228,70.02683740167033,45,905.4415646210821,Riley,Hill,San Diego,Switzerland,Engineering,,,CONSTANT,CONSTANT
84,813.0792384970413,39.44691590664626,13,18.779042272844325,Alexander,Jackson,Houston,Portugal,Marketing,,,CONSTANT,CONSTANT
72,634.5525832913142,44.72345877254989,82,675.0118081155231,Emma,Perez,Kansas City,Norway,Analytics,San Antonio,,CONSTANT,CONSTANT
88,588.589748485254,56.069282534835175,23,38.888832918672065,Grace,Gonzalez,Milwaukee,China,IT,,San Diego,CONSTANT,CONSTANT
38,19.261517909478055,60.26982857844248,88,110.59981165369459,Ava,Anderson,Raleigh,Sweden,Product,,Boston,CONSTANT,CONSTANT
44,354.1366016062418,40.30675571565165,13,530.6455838335249,Benjamin,Garcia,Denver,UK,IT,,,CONSTANT,CONSTANT
72,978.84655452434,34.8189251005791,99,560.6274570699679,Michael,Jones,Fresno,Chile,Engineering,,,CONSTANT,CONSTANT
9,822.858948403991,47.59826175464305,56,531.438951043645,Joseph,Rodriguez,Baltimore,Austria,Product,,,CONSTANT,CONSTANT
76,857.3501363611238,29.266490171225072,76,562.750945317188,Emily,Wilson,Nashville,Colombia,Design,,,CONSTANT,CONSTANT
75,802.4795919583958,46.769857537514014,87,125.8001506831562,Joseph,Clark,San Francisco,Poland,Analytics,,,CONSTANT,CONSTANT
8,586.0551849829606,48.876098188939025,23,404.9302371414857,Lily,Wright,Chicago,Sweden,Analytics,,,CONSTANT,CONSTANT
33,725.0901221655292,34.700089067117375,52,177.79864301493942,Olivia,Martin,San Jose,Denmark,Research,,,CONSTANT,CONSTANT
74,190.9289674090573,37.4448947539624,34,676.0444257660675,Emily,Smith,Fort Worth,UK,Human Resources,,,CONSTANT,CONSTANT
32,775.3159738928244,15.472133725819724,10,63.89759639682413,Chloe,Martin,San Diego,Switzerland,Research,,,CONSTANT,CONSTANT
87,616.5441976164526,19.632243646372878,83,174.30978190995506,Sophia,Martin,Philadelphia,Netherlands,Product,San Diego,,CONSTANT,CONSTANT
21,526.9303681815039,65.06971217594355,55,755.052431950313,Sofia,Hill,Colorado Springs,Belgium,Legal,Long Beach,,CONSTANT,CONSTANT
71,544.5802110517204,48.26669199635956,45,410.49538375360737,Sebastian,Young,Atlanta,Norway,Finance,,,CONSTANT,CONSTANT
15,691.0306548779852,53.57777752364411,61,843.7713813511446,Owen,Torres,Fort Worth,Italy,Design,,,CONSTANT,CONSTANT
28,985.426883143717,52.83642995540556,64,858.0772776043771,Emily,Ramirez,Chicago,UK,Design,,,CONSTANT,CONSTANT
1,200.1869751826354,44.54703827206286,32,208.81727240892312,Amelia,Ramirez,San Diego,Thailand,Human Resources,,,CONSTANT,CONSTANT
20,147.48707004365858,67.79546416967204,21,690.9733189764127,Jack,Perez,Albuquerque,Italy,IT,,,CONSTANT,CONSTANT
41,6.511234778581287,47.981766762450455,84,587.4763363663333,Henry,Rodriguez,Austin,Brazil,Research,San Francisco,,CONSTANT,CONSTANT
51,23.31017272845881,34.645631644547414,92,877.4687541644233,Elizabeth,Johnson,Chicago,Ireland,Legal,,,CONSTANT,CONSTANT
14,649.3659913655191,57.70133497657265,3,216.4878560611606,William,Taylor,Portland,Norway,Research,Memphis,San Diego,CONSTANT,CONSTANT
